RateID,CountryID,CompanyID,CodeDeckId,Code,Description,updated_at,created_at,UpdatedBy,CreatedBy,Interval1,IntervalN
401,23,1,CustomerCodedeck,3249,Belgium-Mobile-Mobistar,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
402,23,1,CustomerCodedeck,324630,Belgium-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
403,23,1,CustomerCodedeck,32460,Belgium-Mobile-Proximus,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
404,23,1,CustomerCodedeck,3247,Belgium-Mobile-Proximus,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
405,23,1,CustomerCodedeck,324681,Belgium-Mobile-Telenet,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
406,23,1,CustomerCodedeck,324682,Belgium-Mobile-Telenet,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
407,23,1,CustomerCodedeck,324683,Belgium-Mobile-Telenet,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
408,23,1,CustomerCodedeck,3217,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
409,23,1,CustomerCodedeck,3218,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
410,23,1,CustomerCodedeck,3244,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
411,23,1,CustomerCodedeck,3245,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
412,23,1,CustomerCodedeck,3270,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
413,23,1,CustomerCodedeck,3272,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
414,23,1,CustomerCodedeck,3273,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
415,23,1,CustomerCodedeck,3275,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
416,23,1,CustomerCodedeck,3277,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
417,23,1,CustomerCodedeck,3290,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
418,23,1,CustomerCodedeck,3295,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
419,23,1,CustomerCodedeck,3296,Belgium Premium,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
420,23,1,CustomerCodedeck,323,Belgium-Antwerp,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
421,23,1,CustomerCodedeck,322,Belgium-Brussels,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
422,24,1,CustomerCodedeck,501,Belize-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
423,24,1,CustomerCodedeck,5016,Belize-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
424,24,1,CustomerCodedeck,50166,Belize Cellular-Speednet,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
425,24,1,CustomerCodedeck,50167,Belize Cellular-Speednet,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
426,24,1,CustomerCodedeck,5012,Belize-Belize City,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
427,25,1,CustomerCodedeck,229,Benin-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
428,25,1,CustomerCodedeck,2299,Benin Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
429,25,1,CustomerCodedeck,22992,Benin-Mobile-BBCOM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
430,25,1,CustomerCodedeck,22993,Benin-Mobile-BBCOM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
431,25,1,CustomerCodedeck,22968,BENIN MOBILE GLOBACOM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
432,25,1,CustomerCodedeck,22998,Benin-Mobile-Globacom,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
433,25,1,CustomerCodedeck,22999,Benin-Mobile-Globacom,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
434,25,1,CustomerCodedeck,22990,Benin-Mobile-Libercom,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
435,25,1,CustomerCodedeck,22966,Benin-Mobile-MTN,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
436,25,1,CustomerCodedeck,22967,Benin-Mobile-MTN,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
437,25,1,CustomerCodedeck,22996,Benin-Mobile-MTN,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
438,25,1,CustomerCodedeck,22997,Benin-Mobile-MTN,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
439,25,1,CustomerCodedeck,22964,Benin-Mobile-Moov,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
440,25,1,CustomerCodedeck,22994,Benin-Mobile-Moov,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
441,25,1,CustomerCodedeck,22995,Benin-Mobile-Moov,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
442,26,1,CustomerCodedeck,1441,Bermuda-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
443,26,1,CustomerCodedeck,14413,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
444,26,1,CustomerCodedeck,144150,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
445,26,1,CustomerCodedeck,144151,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
446,26,1,CustomerCodedeck,144152,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
447,26,1,CustomerCodedeck,144153,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
448,26,1,CustomerCodedeck,1441590,Bermuda Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
449,26,1,CustomerCodedeck,1441599,Bermuda Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
450,26,1,CustomerCodedeck,14417,Bermuda-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
451,27,1,CustomerCodedeck,975,Bhutan-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
452,27,1,CustomerCodedeck,97516,Bhutan-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
453,27,1,CustomerCodedeck,97517,Bhutan-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
454,27,1,CustomerCodedeck,97577,Bhutan-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
455,27,1,CustomerCodedeck,97593,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
456,27,1,CustomerCodedeck,97594,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
457,27,1,CustomerCodedeck,97595,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
458,27,1,CustomerCodedeck,97596,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
459,27,1,CustomerCodedeck,97597,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
460,27,1,CustomerCodedeck,97598,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
461,27,1,CustomerCodedeck,97599,Bhutan Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
462,28,1,CustomerCodedeck,591,Bolivia-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
463,28,1,CustomerCodedeck,5916,Bolivia-Mobile-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
464,28,1,CustomerCodedeck,5917,Bolivia Cellular,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
465,28,1,CustomerCodedeck,59167,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
466,28,1,CustomerCodedeck,59168,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
467,28,1,CustomerCodedeck,59171,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
468,28,1,CustomerCodedeck,59172,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
469,28,1,CustomerCodedeck,59173,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
470,28,1,CustomerCodedeck,59174,Bolivia-Mobile-Entel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
471,28,1,CustomerCodedeck,59160,Bolivia-Mobile-Nuevatel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
472,28,1,CustomerCodedeck,59165,Bolivia-Mobile-Nuevatel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
473,28,1,CustomerCodedeck,59170,Bolivia-Mobile-Nuevatel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
474,28,1,CustomerCodedeck,59179,Bolivia-Mobile-Nuevatel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
475,28,1,CustomerCodedeck,59169,BOLIVIA MOBILE TELCEL,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
476,28,1,CustomerCodedeck,59175,Bolivia-Mobile-Telecel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
477,28,1,CustomerCodedeck,59176,Bolivia-Mobile-Telecel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
478,28,1,CustomerCodedeck,59177,Bolivia-Mobile-Telecel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
479,28,1,CustomerCodedeck,59178,Bolivia-Mobile-Telecel,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
480,28,1,CustomerCodedeck,5912500,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
481,28,1,CustomerCodedeck,5912510,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
482,28,1,CustomerCodedeck,5912511,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
483,28,1,CustomerCodedeck,5912512,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
484,28,1,CustomerCodedeck,59125130,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
485,28,1,CustomerCodedeck,59125131,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
486,28,1,CustomerCodedeck,5912514,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
487,28,1,CustomerCodedeck,59125176,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
488,28,1,CustomerCodedeck,59125177,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
489,28,1,CustomerCodedeck,59125188,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
490,28,1,CustomerCodedeck,59125189,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
491,28,1,CustomerCodedeck,59125190,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
492,28,1,CustomerCodedeck,59125191,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
493,28,1,CustomerCodedeck,591251991,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
494,28,1,CustomerCodedeck,591251992,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
495,28,1,CustomerCodedeck,591251993,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
496,28,1,CustomerCodedeck,591251994,Bolivia-Cities,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
497,28,1,CustomerCodedeck,5912520,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
498,28,1,CustomerCodedeck,5912521,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
499,28,1,CustomerCodedeck,5912522,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
500,28,1,CustomerCodedeck,5912523,Bolivia-Fixed-EA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
1001,28,1,CustomerCodedeck,59146966,Bolivia-Rural,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64288,NULL,1,VendorCodedeck,??978600880,BANGLADESH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64289,NULL,1,VendorCodedeck,?9786118801,Bangladesh Mobile Cli ,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64290,238,1,VendorCodedeck,1,USA-Fixed-Others,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64291,NULL,1,VendorCodedeck,10011,ITFS,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64292,NULL,1,VendorCodedeck,10012,ITFS,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64293,NULL,1,VendorCodedeck,1055,ITFS,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64294,39,1,VendorCodedeck,108,CANADA_CLI,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64295,39,1,VendorCodedeck,109,CANADA_CLI,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64296,238,1,VendorCodedeck,11,USA-blocked,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64297,238,1,VendorCodedeck,1120,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64298,238,1,VendorCodedeck,1123,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64299,NULL,1,VendorCodedeck,1128,UNITED STATES,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64300,39,1,VendorCodedeck,1129,Canada,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64301,39,1,VendorCodedeck,1139,Canada,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64302,NULL,1,VendorCodedeck,1144,UNITED STATES,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64303,238,1,VendorCodedeck,1150,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64304,238,1,VendorCodedeck,1161,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64305,238,1,VendorCodedeck,1168,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64306,39,1,VendorCodedeck,1171,Canada,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64307,238,1,VendorCodedeck,1177,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64308,238,1,VendorCodedeck,1181,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64309,238,1,VendorCodedeck,1183,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64310,39,1,VendorCodedeck,1186,Canada,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64311,238,1,VendorCodedeck,1187,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64312,238,1,VendorCodedeck,1190,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64313,238,1,VendorCodedeck,1193,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64314,238,1,VendorCodedeck,1198,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64315,238,1,VendorCodedeck,1199,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64316,NULL,1,VendorCodedeck,1200,UNITED STATES OF AMERICA ,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64317,238,1,VendorCodedeck,1201,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64318,238,1,VendorCodedeck,1201202,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64319,238,1,VendorCodedeck,1201219,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64320,238,1,VendorCodedeck,1201353,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64321,238,1,VendorCodedeck,1201355,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64322,238,1,VendorCodedeck,1201365,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64323,238,1,VendorCodedeck,1201382,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64324,238,1,VendorCodedeck,1201409,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64325,238,1,VendorCodedeck,1201442,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64326,238,1,VendorCodedeck,1201472,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64327,238,1,VendorCodedeck,1201473,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64328,238,1,VendorCodedeck,1201484,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64329,238,1,VendorCodedeck,1201492,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64330,238,1,VendorCodedeck,1201495,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64331,238,1,VendorCodedeck,1201502,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64332,238,1,VendorCodedeck,1201517,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64333,238,1,VendorCodedeck,1201534,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64334,238,1,VendorCodedeck,1201542,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64335,238,1,VendorCodedeck,1201545,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64336,238,1,VendorCodedeck,1201555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64337,NULL,1,VendorCodedeck,12015551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64338,238,1,VendorCodedeck,1201562,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64339,238,1,VendorCodedeck,1201570,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64340,238,1,VendorCodedeck,1201578,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64341,238,1,VendorCodedeck,1201603,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64342,238,1,VendorCodedeck,1201604,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64343,238,1,VendorCodedeck,1201605,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64344,238,1,VendorCodedeck,1201606,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64345,238,1,VendorCodedeck,1201607,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64346,238,1,VendorCodedeck,1201608,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64347,238,1,VendorCodedeck,1201613,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64348,238,1,VendorCodedeck,1201619,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64349,238,1,VendorCodedeck,1201621,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64350,238,1,VendorCodedeck,1201622,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64351,238,1,VendorCodedeck,1201623,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64352,238,1,VendorCodedeck,1201625,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64353,238,1,VendorCodedeck,1201627,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64354,238,1,VendorCodedeck,1201632,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64355,238,1,VendorCodedeck,1201642,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64356,238,1,VendorCodedeck,1201643,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64357,238,1,VendorCodedeck,1201676,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64358,238,1,VendorCodedeck,1201688,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64359,238,1,VendorCodedeck,1201698,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64360,238,1,VendorCodedeck,1201699,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64361,238,1,VendorCodedeck,1201726,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64362,238,1,VendorCodedeck,1201734,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64363,238,1,VendorCodedeck,1201742,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64364,238,1,VendorCodedeck,1201763,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64365,238,1,VendorCodedeck,1201764,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64366,238,1,VendorCodedeck,1201783,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64367,238,1,VendorCodedeck,1201821,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64368,238,1,VendorCodedeck,1201822,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64369,238,1,VendorCodedeck,1201829,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64370,238,1,VendorCodedeck,1201834,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64371,238,1,VendorCodedeck,1201835,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64372,238,1,VendorCodedeck,1201853,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64373,238,1,VendorCodedeck,1201901,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64374,238,1,VendorCodedeck,1201961,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64375,238,1,VendorCodedeck,1201972,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64376,238,1,VendorCodedeck,1201979,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64377,238,1,VendorCodedeck,1202,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64378,238,1,VendorCodedeck,1202241,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64379,238,1,VendorCodedeck,1202247,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64380,238,1,VendorCodedeck,1202248,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64381,238,1,VendorCodedeck,1202249,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64382,238,1,VendorCodedeck,1202250,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64383,238,1,VendorCodedeck,1202349,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64384,238,1,VendorCodedeck,1202360,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64385,238,1,VendorCodedeck,1202372,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64386,238,1,VendorCodedeck,1202428,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64387,238,1,VendorCodedeck,1202495,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64388,238,1,VendorCodedeck,1202509,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64389,238,1,VendorCodedeck,1202517,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64390,238,1,VendorCodedeck,1202524,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64391,238,1,VendorCodedeck,1202555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64392,NULL,1,VendorCodedeck,12025551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64393,238,1,VendorCodedeck,1202558,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64394,238,1,VendorCodedeck,1202559,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64395,238,1,VendorCodedeck,1202567,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64396,238,1,VendorCodedeck,1202601,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64397,238,1,VendorCodedeck,1202621,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64398,238,1,VendorCodedeck,1202683,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64399,238,1,VendorCodedeck,1202684,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64400,238,1,VendorCodedeck,1202688,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
